"Iron_effect_in_EXP_G_D.LogFC" "Iron_effect_in_EXP_G.LogFC" "Iron_effect_in_EXP_G_L.LogFC" "Iron_effect_in_EXP_L.LogFC" "Iron_effect_in_STAT_G_D.LogFC" "Iron_effect_in_STAT_G.LogFC" "Iron_effect_in_STAT_G_L.LogFC" "Iron_effect_in_STAT_L.LogFC" "Iron_effect_in_EXP_G_D.BH" "Iron_effect_in_EXP_G.BH" "Iron_effect_in_EXP_G_L.BH" "Iron_effect_in_EXP_L.BH" "Iron_effect_in_STAT_G_D.BH" "Iron_effect_in_STAT_G.BH" "Iron_effect_in_STAT_G_L.BH" "Iron_effect_in_STAT_L.BH"
"Rv2571c" 3.31223691997496e-05 6.62346428916769e-06 -0.000225280479686137 -0.000955158646536402 0.0802966056287628 0.259233529558739 0.223433789061811 0.000524524468268784 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.631542466681976 0.251300447884657 0.144038322546644 0.999281315573448
"Rv2572c" 0.000219452148405746 -0.00042550642749288 -0.000396365910315718 -0.00025167486569911 -0.527773970723 0.321706191604466 0.183081099543776 0.00089784865867234 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 2.02145023317568e-06 0.0309134234506749 0.114928891020892 0.994485288648062
"Rv2573" 9.7512808664353e-05 0.00022950602270612 -0.000106584105113082 0.000366106403389974 -0.30402817151306 -0.480959016457073 -0.36502757856384 -0.00902192147833432 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.144489819522476 0.123992330409346 0.0711474587337568 0.96587522253443
"Rv2574" 0.000128030427085776 -3.71953244650933e-06 0.000151714259790631 -0.000238480762388559 -0.329831641774317 -0.311824803565577 -0.489875489418463 0.00505681706393892 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0200802901776955 0.205219748851797 0.000878052024329345 0.986971762334882
"Rv2575" 0.000211490650170155 0.00025686768349966 0.000204716361448132 -0.000265182903937921 0.0777201587303542 -0.70858429125289 -0.821400860631807 0.0188472041704131 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.524779202072677 1.29900945510014e-07 1.91526279284391e-15 0.784041736043129
"Rv2576c" 4.3076318364468e-05 0.000263606927784542 3.38560362586764e-05 8.60159498212732e-06 -0.133344820848697 -0.433403712194731 -0.943055256345464 0.00129156538252769 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.384254489398788 0.00583558781112727 1.35010339781782e-11 0.99375102884922
"Rv2577" -5.16496134009528e-05 0.000182365103863972 -0.000234584334737376 0.00010132389525418 -0.111460532004357 0.054554429559981 -0.247169825283 0.00686951768457268 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.543624361314267 0.854877784374449 0.155653254973542 0.974753685258495
"Rv2578c" -0.000307005829571616 -0.000119710053341636 -1.89991730337175e-05 -0.000502552811428892 0.411640743480843 0.393054647222178 0.0311630139044512 -0.090925830960993 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0163169579531707 0.113984644104298 0.89136896120996 0.338900786850864
"Rv2579" -9.3314005789521e-05 -6.10957237432104e-05 -0.000121613816883668 -0.000496903877888726 0.184405413324028 0.00560979503942942 -0.066539484346081 -0.000854645406819355 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.167211454002457 0.981971832805651 0.672003598106609 0.996938046942919
"Rv2580c" 0.00016490831837384 -3.99591680650364e-05 -3.10153829652678e-05 0.000518188582905437 -0.0171015984443191 0.483865977009463 -0.941496556580476 -0.0044888887834974 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.914567550328012 0.000697982560210444 5.08039143329984e-14 0.983915096651202
"Rv2581c" 4.10742936535864e-05 -9.17062741633261e-05 9.8197068238117e-05 -0.000294474513251575 0.18269697610156 0.290441980713311 -0.704011635109339 0.00300808442306505 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.219222294300204 0.0842855814791089 5.16161843240904e-07 0.993657187978439
"Rv2582" -0.000250924357280231 -0.000441568410008637 -0.000613509233464892 -0.000332165867237381 -0.185626242107005 0.22000697808741 -0.901123345264908 -0.00857755139802244 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.338966430466642 0.360383201530631 2.52181343566222e-06 0.964049559558542
"Rv2583c" 0.000100704261231324 -0.000158514901599402 1.34397032229274e-05 0.000267799158557574 0.352041626346362 0.582768438095573 -0.566541853059951 0.00400301165528181 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00353102005788319 2.81001159903763e-06 1.6778113848649e-06 0.983915096651202
"Rv2584c" 0.000206454038075442 3.57192467717894e-05 -0.000163865001526894 0.0194340976325999 0.2684122024602 0.765709058377699 0.516266426600423 0.187670623375427 0.999652421664065 0.99978373860597 0.999897569248579 0.441158861590454 0.0338330507351744 8.17729377716697e-09 2.18135030380012e-05 0.0851239481036436
"Rv2585c" 0.000149861036315123 -0.000308878738536188 2.53599794466872e-05 -0.000512064340735864 0.0358617194340696 0.202672266109809 0.132485430743851 -0.0087738380253886 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.828049138423906 0.233085864665712 0.362357486325207 0.942030525123758
"Rv2586c" 0.000137494731110802 -0.000549716036607494 4.86263178802431e-05 -0.000596308848884666 0.0133895319229477 0.260199099110767 -0.0432659500426021 -0.0100618138465339 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.922560349875297 0.0377068949288984 0.738231119508821 0.906837630515564
"Rv2587c" 0.000113260522270269 -0.000643138034004814 -0.000421453081137019 -0.00143929029468568 -0.401423199141708 -0.0578551119234637 -0.0183962687399249 -0.0879055270139929 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00031586254264477 0.719195412317873 0.895279280338641 0.296841036812126
"Rv2588c" 7.40182080039716e-05 -0.000188806022650485 -9.32642953404434e-05 -0.000227469254406372 -0.201032210977104 0.241758356064393 0.363897979254678 -0.00139206849576125 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.178230132340226 0.175111074835165 0.0138915111491519 0.99375102884922
"Rv2589" 0.000242952080573181 -0.000188155841168446 3.7061210855085e-05 0.000216898574607698 -0.277439203800275 -0.25842438162518 -0.116330111097885 -0.173242430397478 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00654044866447978 0.0473003928301108 0.293055738739662 0.0903365192508536
"Rv2590" 8.75059426662511e-05 -2.30278745640951e-05 0.000282394221118786 -0.000358989734325265 0.534076298558802 0.328364089164872 0.92527969778134 0.00676408559884649 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0108991324751844 0.162139855694284 4.73049179081643e-05 0.979185820378898
"Rv2591" 2.80823247219646e-05 -0.000172230410651933 2.52755326262666e-05 0.000582909704357338 -0.221278164646441 1.12704652338301 0.430246229311609 0.00144527990846461 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.359078168758879 7.01463671358926e-05 0.0986962776287414 0.994332600144944
"Rv2592c" -7.58999004466139e-05 -0.000172547828935346 -0.000191790208495399 -2.82895794111155e-05 -1.21497322202073 0.0608688952750472 0.276616935995528 -0.0252561928079569 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 8.63987555402464e-11 0.844637432311213 0.168744840840963 0.782808579522092
"Rv2593c" -0.000129664429231025 -0.000119200086900592 -0.000582200260596198 -1.33137156884482e-05 -1.4266675701863 -0.292665117280781 0.967822772459835 -0.0940692864702384 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 5.35881736788755e-13 0.360383201530631 3.6888842424142e-06 0.337657641001107
"Rv2594c" -0.000159029970404818 1.95491235591281e-05 -4.2967686094728e-05 0.000727558324700295 -1.06548294676774 0.229697461173003 1.96868998275002 -0.0141292365258896 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 6.84436157586631e-13 0.353984009961513 1.28817228141149e-32 0.912570815732923
"Rv2595" 0.000183746678127343 -0.00022698519568149 -0.000272811311135005 0.000205525946660907 -0.15392844928796 0.066506855149717 0.274005697769089 0.0643695687228646 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.402658251496571 0.836710587968137 0.150554831560639 0.432828868692692
"Rv2596" 0.000224118680430097 0.000225507309308646 4.13983340436183e-05 -0.000632070466063677 -0.164462632206699 0.184633053124512 0.00316576219100543 0.00768820465738562 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.280134870470714 0.447728079213214 0.986988351731186 0.96587522253443
"Rv2597" 0.000901580965991973 0.000119128423897913 0.000243035097112646 -0.000233979144383044 -0.617037060823571 -0.127242048768688 0.269476741968296 -0.000148081781903656 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.1932254133557e-09 0.522426589730402 0.0103253825879024 0.999854649905164
"Rv2598" -4.34543292319362e-05 0.000510891927682683 -0.000282247034686714 9.74486975215406e-05 -0.451511336069789 -0.274756483062926 0.179127898405465 0.00797825811411258 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0358477901948208 0.408102544036718 0.467624921313244 0.973622367372375
"Rv2599" 4.32534962879817e-05 -0.000414031244241179 0.000326113345937829 -0.00183623012172711 -0.763251375342971 -0.300930119323419 -0.0174224055172975 0.00153409316634894 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 6.41354520545044e-05 0.368420150290454 0.945982867691748 0.99375102884922
"Rv2600" 5.67838080537917e-05 2.02781066138964e-05 5.98822390983043e-06 -0.000342928200512661 -0.289963446807615 -0.0445526552344957 -0.334947702653956 0.000236057379246078 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0663871613045213 0.886261794802327 0.0645898012893121 0.999854649905164
"Rv2601" 7.55208056695375e-05 2.48018570239257e-05 -2.96062959608925e-05 0.000315241501018765 -0.579822962303556 0.036375194378311 0.308198058698327 -0.00453380773148418 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.001365999264671 0.906848074166794 0.10262247752825 0.993434606278659
"Rv2601A" 0.00070843672855941 4.34408216896564e-05 5.66850588164673e-05 -5.99758876004031e-05 -0.0104846576773141 0.0114943139332734 -0.175124426821196 -0.0103267621794428 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.949850629028413 0.965940992472229 0.232845268793262 0.94062865706635
"Rv2602" 0.000255079168428337 0.000491549270685829 0.000161044535895923 -0.000171326829672469 -0.0469338131566309 0.162997137376715 0.0362153246938375 -0.0063602516475977 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.753353486218438 0.361125562601165 0.810044768686712 0.96587522253443
"Rv2603c" 0.000161015313893085 -6.43175582212393e-05 -0.000292236053389233 3.76413680352936e-05 -0.19526179538659 0.0754560426768254 0.193742284874389 -0.0081547947934809 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.126540044192755 0.683026909073815 0.129281421864779 0.945661506140121
"Rv2604c" 0.00012070298367567 -0.000113402555281652 -9.74748052230622e-05 0.000118021446107105 -0.340153834310478 -0.647587230059911 -0.363844796763525 0.0245430035133483 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.003856165533538 0.00737146179409928 0.00846114057788542 0.727436182033651
"Rv2605c" 0.000120925963576206 -0.000310689536454766 0.000111505782436749 -7.2117399420701e-05 -0.201862650615159 -0.61273214414022 -0.648881573424725 -0.00759827021288631 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0878251370961212 0.000114029793399439 3.21311170558095e-08 0.942547954286499
"Rv2606c" -0.000419051536438737 -3.73608789317196e-05 -1.47728246616621e-05 0.000636039229077489 -0.154754621347789 -0.549130366189899 -0.35150116229612 -0.000468363610548161 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.174634299971486 5.23264461978364e-05 0.00132461803829528 0.998670883741985
"Rv2607" 9.73179743397488e-05 0.000225468676327152 -8.24433365037518e-05 7.05324101377729e-05 -0.0288426245507461 -0.259345987695289 -0.215523232724659 -0.0143887872746045 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.899137135567405 0.382676584802524 0.333895805728763 0.923632972070481
"Rv2608" 0.000143611818805802 -0.000261347168601611 -0.000124506725097007 0.000589215056044803 -0.353182947450756 -0.040789402827023 0.0378838888720063 -0.00362512299346309 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0255011162480814 0.8684097718877 0.846338924232086 0.993434606278659
"Rv2609c" 0.000332228141792972 0.000110261563933969 -0.000412112374757888 0.000424343502534165 -0.399985556576449 -0.292588176118652 -1.01023568759961 -0.00519436418329067 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00587914128333032 0.212004241244208 1.50524838626576e-10 0.983915096651202
"Rv2610c" 0.000359094589955272 6.34015460261475e-05 -1.90210005349545e-05 8.34752926937602e-05 -0.149825365806574 -0.530696920521201 -1.15570637716121 -0.038336565256729 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.279877874312839 0.0164248975842219 4.93803164569375e-15 0.583638123604055
"Rv2611c" 0.000167978932494218 -0.000108959068037087 -0.000216928924201529 -0.000384929267285872 -0.220481903527646 0.0438130846407227 -0.715390635648604 0.00301724904192936 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0934484880379903 0.8684097718877 1.13175038675984e-07 0.993657187978439
"Rv2612c" 7.376823751633e-05 -5.47581532762403e-05 -0.000165154349831891 0.00021410607987374 -0.326164895534976 -0.269279379607275 -0.781560498839823 -0.0121793971427004 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0397705060026202 0.29645771321043 3.18428783139256e-06 0.928482166544197
"Rv2613c" 0.000168145714994503 -0.000230473549620443 3.20691196584101e-05 -0.00051261978690289 -0.330623690810305 -0.321077064656859 -0.515318691883211 -0.0533124477069287 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.024737457358377 0.215343747180393 0.0011731944070835 0.485374113530746
"Rv2614A" 0.000196269232033225 -0.000458845452170223 -0.000386019213208713 -0.00285698612427443 0.665160393941892 0.330408890467777 0.761609263717637 0.0332123203183435 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000712515213075558 0.307747322371908 0.00115278300981645 0.697607251062915
"Rv2614c" -9.79302801514384e-05 -0.000452831131337983 -5.58023513557766e-05 -0.000615412739855439 -0.343942849175725 -0.303965603474842 -0.582503751200536 -0.040578622723962 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00382724316504502 0.0808545549285763 1.38615181662549e-06 0.544558743630974
"Rv2615c" 3.14938174141211e-05 6.11051553514207e-06 -0.000286474375913396 1.59906264965205 1.26706429886887 1.27072149520489 0.791727497290964 0.00902514344889087 0.999652421664065 0.99978373860597 0.999897569248579 5.02611828356152e-06 5.74377250434721e-06 0.000116916470401053 0.00347431657544545 0.96587522253443
"Rv2616" -0.000138041394777542 0.000244229536648809 -0.000112062946955481 -6.84566973968622e-05 4.18420971806155 2.88227766996137 1.53188055255313 0.0325509802626975 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.03504367705717e-176 5.87998557679741e-46 1.46039979851899e-23 0.684688562403233
"Rv2617c" 0.000208673332745612 0.00027991102618577 0.000150698459283428 1.74391963359576e-05 4.55582776576865 3.59534703019525 1.87453689525045 0.366724963413236 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 2.34015078391132e-254 5.80600307969237e-80 1.15256669336399e-39 0.0145155900503741
"Rv2618" 1.12784455107374e-05 0.000151584254177759 -0.000795869136621951 -0.000101434061343208 3.12383222583287 2.31529632015168 2.5843962930095 0.987914152922835 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 2.55511111688825e-102 7.90576605548954e-28 6.83538528690548e-64 3.4258065545364e-08
"Rv2619c" -1.90945085802439e-05 0.000156594181279385 -0.000161532694942043 2.9366905179655e-05 3.53610341392088 2.23258278149868 3.01375855078536 1.43649034072414 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 7.06628266855021e-126 6.74551864526708e-24 2.24818722256815e-78 1.08490279724971e-16
"Rv2620c" 7.56869538466786e-05 0.000314800529890699 0.000199304558384323 9.35395208959765e-06 4.30457609883651 2.73262171160574 3.68769194218205 1.7830246320266 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 4.89328954906698e-110 4.39376065254569e-27 1.64912810541934e-73 3.67462417976615e-17
"Rv2621c" -1.95828085091894e-05 0.000395325923531801 -0.000129900303077393 0.0015468760295918 4.17760186941538 2.68658316336084 3.76090819675461 1.69208278029153 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 5.78539432082662e-134 2.56592332629e-42 2.20055669901928e-104 3.085486659755e-20
