"G_D_with" "G_with" "G_L_with" "L_with" "G_D_without" "G_without" "G_L_without" "L_without" "G_D_with.BH" "G_with.BH" "G_L_with.BH" "L_with.BH" "G_D_without.BH" "G_without.BH" "G_L_without.BH" "L_without.BH"
"Rv0378" -1.14090541204427 -0.988737280826538 -0.0951374058578012 -1.15882508571587 -1.08962104781896 -0.135973204823971 0.143605775484699 -1.01646497181307 3.00788533559525e-06 0.0565507299974118 0.73931113141312 0.000306869527078489 8.30485534528912e-05 0.771050876964739 0.614927288736488 0.00122165714207007
"Rv0379" -0.607070332462259 -1.4359768572242 -1.06541496003621 -0.301765246991159 -0.936600091663405 -1.53909377234703 -1.14730297890246 -0.323358547227047 0.00181363318559285 7.52058334886088e-07 8.90389592115698e-07 0.17201815711747 3.88709720234242e-05 6.23413639972818e-06 3.70052957110106e-07 0.127792244179182
"Rv0380c" -1.14789105056822 -0.848890564547538 -0.767881844122585 -0.76797187304707 -1.74690254697401 -1.3305739243221 -0.726701456767514 -0.945798818157674 9.395023280715e-16 3.61307040018376e-05 3.07163225609897e-07 7.10667300017492e-07 1.75057376188237e-28 6.67637256210708e-08 1.59351510885047e-06 1.7631885110462e-09
"Rv0381c" -0.811752332617686 -0.111279161146127 -0.0184694831001923 -0.425285785224895 -1.05200205709456 -0.0100783896815127 0.315847089490623 -0.479592401905026 8.6998015468878e-12 0.447135029301663 0.886750825130005 0.000657705754640544 6.9952227291236e-18 0.950456092386861 0.00920649599141278 0.000134010998167905
"Rv0382c" -1.0757587458247 0.0829257560986965 -0.397579663890387 -0.849715967254129 -0.984419729732916 0.398622235231899 0.195954588213224 -0.92483322153992 2.80685038334737e-11 0.651541349780769 0.0176207876604404 2.89681681820807e-07 1.65768662564306e-09 0.0225789728727978 0.241772366298169 2.46054515034721e-08
"Rv0383c" -0.854394583654452 0.505343203088719 -0.341700932105462 -1.0643046970715 -0.645932339995226 0.997205269659326 0.412802355047292 -0.912002532342191 1.11741290504682e-26 1.86027697274494e-09 3.01677016373103e-05 6.83164887700201e-39 9.83313284810438e-16 6.31607393125164e-33 3.0941127370937e-07 7.1475342380142e-29
"Rv0384c" 1.65962102164586 0.784353031939349 1.10268733015294 0.632978091226514 2.23011784981196 1.96860546783795 1.7107866249272 0.819386378228524 2.65893116393712e-19 4.75555034424003e-05 3.38646327030916e-09 0.000858609937920549 3.03249316601254e-33 3.3648012738677e-25 3.84135808143946e-20 1.38546114403902e-05
"Rv0385" 0.552989807614168 1.37412799540856 1.12401000172132 0.244265887781827 0.718826637756229 1.66212842604931 1.37637975003035 0.143327156524694 0.000410505251667426 9.06952363978015e-16 2.14074445246996e-13 0.15142640494165 7.14371164524918e-06 2.79887630167433e-21 1.89552877441997e-19 0.411065850276183
"Rv0386" 0.116133999415291 -0.185142963186 0.390147365181844 -0.882979558243728 0.0389057699421789 -0.702780123543023 -0.49617389654302 -1.30331762343736 0.317126761768511 0.166339804039621 0.000709439626715612 4.01494327061118e-12 0.747847386698186 3.35996881765658e-06 2.53461932134439e-05 1.9286083257186e-23
"Rv0387c" 0.437309810859922 -0.00246713256565585 0.555782955949537 0.155352082792613 0.592471812050042 -0.486084652735046 0.505166637876361 0.359337577868567 0.0132890909545227 0.990703159206722 0.00183814601912202 0.409617644917149 0.000967070509607972 0.0586659170293662 0.00507895749135254 0.0502435982202073
"Rv0389" -0.24381077559351 0.614434777876197 0.173842639819413 -0.633143399861869 0.19376909314796 0.876966179923031 0.580131921284445 -0.780506583480982 0.0770959390787653 9.06393851720281e-05 0.216280794813377 1.74781135972543e-05 0.165189750116325 4.03154646841063e-08 2.22961249609162e-05 1.58490473965154e-07
"Rv0390" -0.220003318219086 0.0784550202085685 -0.647127330890432 -0.82775618932934 -0.352025465021384 -0.173674888472858 -1.10599960911296 -0.867323293876012 0.0571242375960571 0.580156002334653 5.59165171640491e-08 6.09318034869304e-10 0.00391931897658075 0.271054909176228 2.60733531934948e-19 7.58220265192234e-11
"Rv0391" 0.397687966581266 0.339847839662188 -0.724728221772412 -0.348347204831927 0.413691375096391 -0.097828254873348 -0.964848103747333 -0.314265698832382 0.000290815624326568 0.00414505682365343 5.1987509739034e-11 0.00292368658041131 0.0001883888689329 0.465484137475558 4.53827215524182e-18 0.00709169661974932
"Rv0392c" 0.0353708064007851 0.471440480137075 0.595352214224168 0.0216924035912962 0.0387061969590636 0.533233923750058 0.425424285033052 0.116763344368113 0.691213327703702 7.06456055809756e-06 3.26702419024141e-11 0.832981979047026 0.671815663543088 1.94079050992796e-06 2.68529889821212e-06 0.239298192447789
"Rv0393" -1.16616307781774 0.313600712537057 -0.329599926345617 -1.40099898313703 -1.90511359779453 -0.92351043829761 -1.36389094819758 -1.90556319193173 1.48363011568859e-08 0.160540646764742 0.120468813106419 5.53182381096308e-11 8.80315827256545e-19 0.000367129948960413 1.59443965703813e-10 4.25753578703881e-18
"Rv0394c" 0.323209119263745 0.164265816663039 0.065877407327896 0.164086173695134 -0.204189792168521 -1.12301752813469 -1.1524215670584 -0.0625589471232701 0.00558253632053441 0.260265857935846 0.589369137393721 0.188270231461727 0.106821868959652 1.8342961493789e-07 8.50488995370799e-18 0.63716909905343
"Rv0395" -0.374431176128371 0.470018392395444 0.312401844170325 0.196867283567217 -0.516265741379223 -0.66212870701374 0.442970726678223 -0.759350494923073 0.224000065405223 0.321436451611455 0.367292745920278 0.582251241780082 0.152834825968744 0.328775169709711 0.197214815463132 0.0653657140659415
"Rv0396" 0.106836356061103 -0.0933546628536565 -0.409966268303308 -0.352972590076939 0.113837672751168 -1.11077073808003 -0.676353222307273 -0.138996355748654 0.635468504669169 0.805202556111856 0.131892337603493 0.15225345528341 0.632019175400725 0.0260501659078026 0.0166045381002139 0.586032250587856
"Rv0397" -0.357603333983005 -1.29920312111898 -0.737321721018682 0.18904950001404 -0.455257511088063 -0.733668938138412 -1.08372611092386 -0.0689622287648459 0.10897048776037 0.000678609225695791 0.00217478372700624 0.452401137557361 0.0593368136503019 0.0530015329952333 6.33000750155443e-05 0.780645076734211
"Rv0397A" 0.720868193739696 1.00755444374021 1.36837974917013 1.5360745145293 1.11599944431177 1.03780910749765 0.658948110685249 1.52033938377026 1.80669395100618e-07 3.71034089859689e-10 2.24936798611303e-22 2.56324237440068e-27 1.82710984992101e-15 2.1165052448392e-09 8.16037902964181e-06 3.43725329929041e-27
"Rv0398c" 1.16334459713331 1.88170678269989 1.14858143189427 1.53397290494904 2.03783386695775 1.48746410754632 0.572796918415749 1.71835491126153 1.06343862365483e-16 1.21157601589367e-35 2.17853635350524e-16 5.83472873785533e-27 3.04180134141816e-48 5.35876867830997e-20 7.55994021766268e-05 1.8869964877536e-33
"Rv0399c" 0.0715977010704841 0.500876163097407 0.0236651913428871 0.428614686682519 0.528225228116969 -0.332593202325731 -0.52781109646588 0.650674651446917 0.559078576705671 0.000441657380914145 0.858735139993259 0.000607273234650249 1.52539363020664e-05 0.0496041819458929 5.19229877923893e-05 1.75843026704193e-07
"Rv0400c" 0.114393073097111 0.588882732253106 0.146949407695909 -0.177976230477262 0.416129622463766 -0.0320498417116545 -0.336364384890633 -0.0484743472845962 0.367857148513019 1.01677353043331e-05 0.259923483173408 0.185591310036458 0.00110718821262362 0.838002367000657 0.00976189854684733 0.728042148250221
"Rv0401" -0.640618099521394 -1.03849356124993 -0.822789721347679 -0.659804812119392 -0.61369703332217 -1.50321240719693 -0.875964288872246 -0.838366642889284 0.000376492849560945 0.000935319033228377 3.57036038503419e-05 0.00137054247376739 0.00162937556731377 0.000162170893700896 1.39955268915834e-05 4.65888339515603e-05
"Rv0402c" -0.836040885591759 -1.45771501732457 -1.50638093588685 -0.660310641520957 -1.23207394753297 -1.91124381760146 -2.2722001859646 -0.531260801893692 5.52990701847948e-14 3.13774927299837e-25 1.1501185977883e-37 7.19913536880698e-09 1.66740607694841e-26 1.54292772360722e-30 7.48742922227564e-75 3.38494525230623e-06
"Rv0403c" -0.766575980356069 -1.18012920091342 -1.52822129580417 -0.963705166459912 -1.18432263796463 -1.37120652730614 -1.85496422765213 -1.10999821432079 9.78423984441819e-08 8.35444752450304e-06 4.49828515359951e-17 4.39884278178024e-09 1.50040247499181e-12 1.19501196446638e-05 5.12244217766267e-21 6.10808606043603e-11
"Rv0404" -0.605397487802619 -0.251370135891864 -1.34354156386967 -0.333461962097356 -0.983955267494365 -0.425910055114381 -1.37065258198823 -0.521568305048674 5.1856812810483e-06 0.0880171856537003 7.37399717627837e-22 0.0153558340324653 3.00317218569187e-13 0.00555074150959752 1.04406628055954e-22 0.000138705088743963
"Rv0405" -1.72608637636225 -2.05795617870357 -2.21845165555849 -2.70196891121233 -2.05982007724523 -2.51475837069559 -2.76058204413386 -2.77633005886301 8.62571926237592e-83 7.3551561564865e-77 7.17136567357949e-119 8.88515023809489e-157 1.24963806870287e-109 3.14714845616171e-85 7.30390364285764e-171 1.23210142365591e-166
"Rv0406c" -0.969429841083796 -0.97542984815014 -0.679832511722435 -1.05587325694868 -0.724953958999961 -0.50847324081657 -0.846099488480272 -1.07091217943141 7.1262404897611e-13 1.10247684244037e-07 1.68473569424535e-06 1.044381586221e-12 2.39547818348272e-07 0.00535619551203486 5.22478395847076e-09 7.57795815405061e-13
"Rv0407" -0.158084136155195 -0.336323424011967 0.284897592071723 0.242647972189966 -0.0207522594538252 -0.611237800612358 -0.193090238610354 -0.0946842343457115 0.177494292117251 0.0126317142202196 0.0156906823301913 0.0440556625110971 0.864334245106535 3.13918932828281e-05 0.10716234399314 0.453362640124743
"Rv0408" -0.815694479331623 -0.871331779463849 -0.280285443214747 -0.531797594890899 -0.599608499068026 -0.902840088466037 -0.745033154115422 -0.516835076450693 2.38659090606926e-15 1.67994446820262e-13 0.00848021726285893 5.43472864501458e-07 9.0949104066749e-09 7.60731111644255e-13 1.90314906526591e-12 1.24278465846366e-06
"Rv0409" -1.0339175199775 -0.848371133606353 -0.640166173505394 -0.577951785541609 -1.06673031915158 -1.23134881519572 -0.661538708799143 -0.621568190203521 2.16616033848258e-34 8.70086561586167e-15 5.60013115839611e-13 1.2736444731025e-10 3.58068993528511e-34 3.04081481227342e-21 8.72567832893579e-14 6.08323820126331e-12
"Rv0410c" -1.29402094701721 1.10461695434092 1.65392999700621 -0.759870838024876 -0.410751022608034 0.86351499588809 2.09706033972718 -0.812414737965241 1.10849812147733e-12 2.18007032397611e-09 1.42057309176001e-19 3.99334053098459e-05 0.0275171285063688 4.02180676108538e-06 1.99801499451555e-30 1.13559047681874e-05
"Rv0411c" -1.16752988602033 1.03441868579509 1.79789978484437 -1.11620033984773 -0.310117471524467 1.02781039194154 2.63287310155267 -1.08317030903352 2.33623625491188e-08 1.33320510531111e-06 1.48123065473899e-17 1.53658487669968e-07 0.150659280546193 2.25857549196904e-06 1.3144937232855e-35 3.97873902233282e-07
"Rv0412c" -1.45239213969579 0.8814548338192 1.8334835977242 -1.57744528366935 -0.769233090090714 1.0232070857749 3.34446922729086 -1.3997495206298 3.76326625140945e-15 3.00989314201436e-06 5.87863637139194e-23 4.8666033405607e-17 3.92758746908441e-05 7.24060986939393e-08 3.29007959783909e-72 1.07956466379459e-13
"Rv0413" -0.670734893617624 0.090550046122052 0.188180184290225 -1.31249370331455 -0.604007441768058 0.122506591831147 0.181713128482198 -1.70664897542979 7.49047334870159e-05 0.647328595997002 0.281142470235484 3.99428828779894e-12 0.000502650435168913 0.542365177164661 0.29832252064671 9.19420170497595e-20
"Rv0414c" -0.747433917343588 -0.466792231806941 -0.408068834487628 -1.68081052514069 -0.50386835553029 -0.278349027733293 0.151803980853026 -1.68942966840339 1.94876928305005e-05 0.0492626182409627 0.025463242878048 6.70636656266244e-15 0.0061209926156126 0.286009750642228 0.404477910839353 2.72740985571556e-14
"Rv0415" 0.050429915264293 0.536925590618312 0.881254576326607 0.0535269267925544 1.66045126415099 1.44623102717352 1.76482283084661 0.180093699989349 0.73615988861361 0.00132664271440942 1.3680696277988e-09 0.747642889924542 4.30427426346093e-31 1.64012217421575e-19 9.3408223595993e-35 0.24884362331726
"Rv0416" 0.212878684673825 -0.0390067842398837 0.89114718144946 0.846485177376004 2.16429189945806 1.29286818747153 1.1372732578577 1.16587129809738 0.437666851311037 0.940551102753229 0.00772044413421067 0.00543305090278876 4.40928509459636e-18 0.00142182486992413 0.000333229506634784 8.62662360590035e-05
"Rv0417" -0.0135402996860189 0.0290293664464796 -0.15310951492229 0.635891611004231 2.18000393178981 0.734513287776889 0.894823547088601 1.05583039336954 0.921641003503239 0.896719333258221 0.298366458396436 7.9845202267186e-06 7.47573205435712e-71 0.000166793902310357 1.44184457231716e-11 4.19709083567314e-14
"Rv0418" -0.369117866176959 -2.22855408065126 -2.00767895976743 -0.617544370442103 -0.659299199030697 -3.2635375523725 -3.52148459044064 -0.713768965799931 0.00358675877897214 1.11065855464432e-51 1.68117615369295e-55 1.91895992665244e-06 2.13766665727428e-07 3.50061896437625e-63 2.39563628364528e-142 3.92097537091397e-08
"Rv0419" 0.146214513072026 0.634955940880751 0.554561159118833 -0.166370870933224 0.420137541449533 0.320150516975602 0.317289097743237 -0.0676625895999639 0.153477298447189 1.62468286977169e-09 4.21000003842864e-08 0.118030788661639 3.91197151579491e-05 0.00358799938775147 0.00190796308716158 0.536354406927382
"Rv0420c" 0.683679860169009 0.56199845896068 0.649341639126759 0.623754789891606 0.663203926823103 0.116592600043278 0.331541571029945 0.604650760397259 4.91182967750402e-08 0.000264146206951052 3.34358895399424e-07 2.61169437533276e-06 2.15057150237293e-07 0.524521750182296 0.0110081379049277 6.6355276440083e-06
"Rv0421c" -0.646657504801344 -0.841736224067846 -1.11140601625801 -1.0237836577328 0.164733174641606 -0.216836786709133 -0.0180001383812291 -0.604561407135349 7.42397137557385e-06 3.07209594752259e-06 7.38612045344938e-14 1.6639929102697e-11 0.261364371115501 0.231478978612346 0.908754766022219 6.17630213405178e-05
"Rv0422c" -0.818155696517733 -1.11255037803084 -0.977092682037983 -0.852253202440394 0.501042045522724 -0.352216502626558 0.0765146526180591 -0.589007378182435 1.17553287098388e-14 6.87843050391334e-15 3.29805928439533e-18 1.84199392597592e-14 1.84190991840887e-06 0.0101046275481955 0.494889540750596 1.12118057044077e-07
"Rv0423c" -0.478365138326419 -0.967556836149771 -0.726227246815295 -0.297059617225008 0.79005416957319 -0.0588184690256807 -0.0622620879374812 0.114629087535645 0.00050647563084111 6.95800275385791e-12 1.23063953793434e-07 0.0338250002513065 6.33080924219548e-09 0.693627435119895 0.665582049926502 0.425513553533963
"Rv0424c" -0.604619131364745 -1.73732645173935 -1.15726180628333 0.130447881429939 -0.840677945715551 -2.2188644088547 -1.48605505599156 0.444430120578044 3.84980998484047e-06 3.30121389235281e-23 3.53706404276241e-17 0.346212472020946 4.49778006532537e-10 2.36277072233674e-24 6.5178677763945e-26 0.000879446430806683
"Rv0425c" -0.977368277332256 -0.823544363049989 -0.164475164528717 -0.699900620167122 -1.02648632321775 -0.969156327749672 -0.66641323142589 -0.531248629353711 2.82205817574678e-11 3.91005138100091e-08 0.278333838459757 2.33690709152427e-06 3.14190367150078e-12 1.57500814791904e-10 7.05412265424557e-06 0.000361824086041237
"Rv0426c" 0.0881594350548519 -0.291004684325422 0.427305948682468 0.560821352711569 -0.0300078497628778 -0.640240761483183 0.480946752624087 0.247064087328581 0.411571463199979 0.0212372871584213 9.60633422100677e-05 4.30783764057231e-07 0.789720501134716 3.94706255712779e-06 9.47663404821361e-06 0.0267964419487955
"Rv0427c" -1.22462315962436 -2.2868031267273 -1.75201524508345 -1.26286510463765 -1.19718359844923 -1.9293666526062 -0.206933057621489 -1.2477930513697 1.60437748771654e-34 1.03233270984881e-24 8.63574847457054e-47 7.48048318377183e-24 1.03196406353661e-28 5.61358008880214e-16 0.0524860674637736 5.64510765548888e-23
"Rv0428c" -1.0322448042717 -2.41823518807863 -2.72172546236659 -1.40829392631748 -1.51381392995228 -3.24450295036872 -2.80266425806644 -1.42754741416232 2.26606567182772e-12 3.8867967016919e-17 1.52420868276962e-54 3.92235938099842e-16 2.17827447907607e-19 5.77512458617679e-12 1.0207220728521e-50 5.2560301864799e-16
"Rv0429c" -1.03717968566207 -2.65450958675562 -2.59841850585827 -1.4044225760374 -1.92913173447414 -3.09451574129547 -3.55818778895029 -1.5171039702962 1.07395284091784e-14 2.92426858536759e-28 2.34322093887929e-61 3.26275547902352e-19 5.12567259691659e-36 7.83166634028971e-21 2.25489295324006e-80 8.19139239919242e-21
"Rv0430" 0.647237932469559 -2.19530228489555 -3.02246720402774 0.111637725817565 -0.934190051168166 -2.56667062566577 -3.63578329663741 -0.426834074728502 0.00159212171510892 7.04243592540273e-17 1.07933597732459e-42 0.617261925872268 2.29464141957881e-05 1.07056773657031e-16 2.63813551655544e-51 0.0511225462231859
"Rv0431" 0.266825023271526 -1.78978096048449 -1.80736533347216 -0.529693139075222 -0.93277946639874 -1.98564326474006 -2.11485669718964 -0.869139376039675 0.0234965915880778 8.96579966208509e-27 1.08400140402507e-48 2.32901542945564e-05 1.18529570593944e-13 4.518006490049e-25 1.09499052582998e-61 1.01249857174249e-11
"Rv0432" -0.334155856294175 -1.26586919910944 -1.49185668842163 -0.916369431326826 -0.892050996335896 -2.29063920454016 -1.66409737524483 -0.957761727246241 0.00347570042420796 3.13761292522925e-21 2.39138276602933e-37 3.1035717043099e-15 9.85546043198254e-15 1.09553530714745e-41 2.77705530609213e-45 2.5230357290214e-16
