"Iron_effect_in_EXP_G_D.log2FoldChange_shrunken" "Iron_effect_in_EXP_G.log2FoldChange_shrunken" "Iron_effect_in_EXP_G_L.log2FoldChange_shrunken" "Iron_effect_in_EXP_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_D.log2FoldChange_shrunken" "Iron_effect_in_STAT_G.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_with_Fe_G.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_without_Fe_G.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.log2FoldChange_shrunken"
"Rv2890c" -5.30386866928803e-05 -0.000424585330558224 -0.000842996726570377 -0.000107581399207959 -0.12851516744385 -0.290993783285049 0.237703968401324 -0.00749363238800889 1.53307064436637 0.872506512952189 0.107251714165318 1.24165705417754 1.42466781944465 0.736407552452147 0.602034179114663 1.1936440045031 -0.0907542399851775 -0.106618855188611 0.428974563449483 -0.000629318895166993
"Rv2891" 3.51005827694723e-05 -0.000140877475823537 -0.000692934349394272 -0.000499885196188361 0.130522465099053 0.0631039489664922 0.796030663825907 -0.0325561411958917 0.262801562833971 0.701514660953054 0.329986233103067 -0.287546395815793 0.395994895720633 0.963674712712771 1.55358896346568 -0.609283833018631 0.066665234967529 0.119010629823521 0.960238496968111 -0.00633502591403693
"Rv2892c" -7.77779223489002e-05 -0.000485788845687078 -8.46367997839134e-05 0.000104475507872237 0.135210208669735 0.302717104184731 0.535824056950902 0.0886531097419143 1.03922877622001 1.19361457482316 0.746107231782153 0.672713004281898 1.24288921791824 1.76233220515085 1.36942910411712 0.998318709720139 0.152682345345984 0.45157624102654 0.543955195068541 0.0100493722851927
"Rv2893" 3.49136325370289e-05 -6.57020661924419e-05 9.41861191224087e-05 -0.000430935066847954 -0.395801908053296 -0.0808457662005479 -0.069085834499787 -0.0608634129857291 -1.03313878497368 -0.134662411396748 -0.673476378188424 -0.218509050615421 -1.54925743186399 -0.19922859301315 -0.820776051781405 -0.469177344579608 -0.356594278395673 -0.0409304259888368 -0.110007441289962 -0.00486811278960797
"Rv2894c" -0.00012417337468467 6.7918317745469e-05 -0.00175672524359414 -1.67943195895948e-05 -0.483637113203231 -0.032327844426748 -0.239950329574903 -0.0419322577031017 -1.47657441967808 -1.16011196434688 -2.51945930723238 -0.745484352124978 -1.96380854469074 -1.23421527811823 -2.51945557088442 -0.975263873657622 -0.393786007246368 -0.0486074415859 0.00400634574284388 -0.00511992266584007
"Rv2895c" -0.000110850928359593 -0.000173951701941357 -0.000302315371704846 2.50902765175153e-05 0.0333814689254864 -0.260786050037355 -0.0133199928702679 0.00186550159543316 0.523278087720112 0.570617009824848 0.0936065491353084 0.766532894901559 0.592620474953924 0.3302742373459 0.184198954356195 0.782358347632383 0.0583274143568223 -0.194522108507997 0.0809611513849475 0.000181518867554152
"Rv2896c" -4.88295680858525e-05 4.58611766515543e-06 -0.00029573581119065 0.00116605415414358 0.0349512989658181 0.442358225217276 0.208296280206073 0.00625396927710159 -0.337747670055542 0.00622771674791783 0.60236722996139 -0.610821022741239 -0.269556560225684 0.517712894209812 0.981236993908866 -0.740644911905496 0.0529974321594751 0.397341691476791 0.316492578956923 -0.00191789400837256
"Rv2897c" 4.0321521997279e-05 -2.16537743427e-05 0.000107665387056628 0.000233155965428699 -0.10356360678253 -0.118951685924369 -0.892935150721269 -0.0159440716083427 -2.6384928417767 -1.43526165984268 -0.386366340296393 -2.23883198853542 -2.87189732180766 -1.62365177798491 -1.48618655654177 -2.59579920938632 -0.113682572157378 -0.0903393929502409 -0.851072950073677 -0.00671521378937581
"Rv2898c" 0.00028870965370952 6.91859251150092e-05 9.08393061925571e-06 0.0266614039122137 -0.105544608251072 -0.245577104729676 -0.626956224562255 -0.0299774629763455 -1.35693838011766 -1.94260482942522 -1.00426497207264 -0.281900998099347 -1.70244722935999 -2.37342389959156 -1.72605716227577 -0.996116452291074 -0.23375377456752 -0.246162322913035 -0.583973894198484 -0.19083947167539
"Rv2899c" 0.000674802239816382 0.000370095198360536 0.000419822799364751 6.0210209226513e-05 0.127423947265441 -0.551087585725019 -0.767029970094659 0.00315936501236016 -0.696228424774288 -0.649093673756209 -0.293740191328312 -0.805387464363412 -0.741254792556152 -1.36343410199029 -1.21940699919458 -0.784388818525475 -0.0369542483799099 -0.623120055913129 -0.870819877850947 0.000253081934504653
"Rv2900c" 0.000262042231161721 7.29722944948007e-05 0.000233637145185254 1.15765251533051e-05 0.120054477633081 -0.594703312358689 -0.535184932304372 -0.00260005496776316 -0.685248399725539 0.138032761206618 0.258153063496653 -0.802936135859589 -0.647925608451371 -0.505719516761924 -0.392641095310824 -0.837425664911347 0.0341472168630473 -0.592112825297688 -0.601091643284393 -0.000412132666694748
"Rv2901c" 0.000432777948715942 -9.11069554195402e-05 0.000375355641138638 0.0108269693209268 -0.145595718464036 -0.714854481372007 -0.421241797017051 -0.0181241458767231 -0.329339483378878 -0.166793333791922 0.282941800658 -0.52052025925385 -0.612961226707855 -0.89874176412434 -0.280914140686843 -0.933976481178799 -0.244163985757884 -0.663974610517397 -0.522453984524609 -0.0824123170073595
"Rv2902c" 0.000232383844126862 0.000101583124393461 -3.86569380292878e-05 0.000666662116162365 -0.954851657268855 -0.227402093965118 0.446445198870869 -0.0231575511421035 -0.319840388722296 -0.869795175345228 -0.825344950673924 -1.48956460066832 -1.42058627711571 -1.16890104722562 -0.334914618214963 -1.81337214831286 -1.00371583603586 -0.238771672097855 0.438753718862018 -0.0131423080846798
"Rv2903c" 5.75452947027783e-05 -0.000131551083440951 2.25961536695097e-05 -0.000263240591463912 -0.743383300974653 -0.259291746647176 0.488765165697633 -0.123059947789274 0.684194539797169 0.13020078739667 -0.306932576779005 0.257446687830752 -0.112995048463334 -0.0953528642034661 0.19137934835192 0.0313329895658929 -0.713621794865847 -0.191753047072868 0.455013408670228 -0.00560620753368115
"Rv2904c" -4.41582722975682e-05 -9.04404296924714e-05 -4.32363064692133e-05 0.000103604227417085 -0.60541242839392 -0.0594676738998221 0.461870921740857 -0.0820051767645887 1.42850887548906 0.676835746483157 0.0968883133628092 1.31010398254362 0.804959048457455 0.644397710969503 0.602365308881596 1.0216318303271 -0.546193828962167 -0.0270781030342898 0.457600716090302 -0.0119287587708351
"Rv2905" -3.36062751471958e-06 0.000273313219752202 0.00021451238973816 5.8731420303584e-05 -0.327946251356473 0.198253921388562 0.511206624965049 -0.0244913244067127 -0.338998837675078 -0.684682059055842 -1.83733889499753 -0.220099339429218 -0.705110797190305 -0.58510038539259 -1.40240956148578 -0.424560756257383 -0.290364460469963 0.0763676956955772 0.382250249589721 -0.00392350988689573
"Rv2906c" 0.000231676447659757 0.000169687859338567 0.000143612209210774 4.76685407928007e-05 -0.333207997255031 -0.30941937278466 0.159214319064431 -0.082692186398072 -0.657782995499369 -0.998636221675363 -1.0296299169085 -0.418213507987407 -1.1455768098541 -1.46911710425499 -0.933323099368261 -0.761535699189736 -0.38937185689585 -0.342619411827817 0.0855060607982435 -0.0137852957424455
"Rv2907c" 0.000200192240645252 -0.000274158297320268 -5.11849809749108e-05 -0.000290056898840382 -0.683332730930206 -0.700894278815842 0.171458042235634 -0.0164293070513139 0.387054368653887 -0.440041915181513 -0.179020821802493 0.3890307092045 -0.416330993656976 -1.20581759789858 0.0225270617489362 0.319532416562121 -0.704821669004062 -0.588773413581255 0.182464979842702 -0.00089937697998279
"Rv2908c" 0.000157409865277865 -0.000432988116129842 -1.71809760094292e-05 -8.33769585207946e-05 -0.445707462431326 -0.452411485126378 0.0980921614804244 0.000382314751466827 0.960724468707063 -1.12231926240909 -0.635124875994439 0.661870036903464 0.360827740967991 -1.5258105854958 -0.518146584276723 0.69509382306944 -0.471677688882091 -0.266436555916285 0.0988193221934792 0.000430849810534893
"Rv2909c" -2.87500857223788e-05 -0.000751509889428376 -0.00237096673991205 -0.000306406124315128 -0.893394356647987 -0.327135808382516 0.110598742198421 0.0134318425196472 0.698700159262785 -1.53607183385893 -1.39754327004971 -0.294126964416575 -0.217788611750868 -1.71695678748415 -1.02639936853412 -0.0942205396862159 -0.835678667862439 -0.136711953657086 0.338951408588024 0.00423124819845292
"Rv2910c" -0.000368243333906713 -0.000236209941623209 -0.00012687772804135 0.000574768543365566 0.710280859547347 0.512668524790505 -0.246023813581661 -0.00473227665929624 1.25597079244818 0.906091903869423 0.627564081536349 2.08945656891104 2.55978449506562 1.77177875846448 0.420912439157883 1.86678839686703 1.05339366347115 0.585537985916477 -0.156546846107735 -0.00391625524973924
"Rv2911" -0.000291784340528577 -0.000282372820257697 -0.000103615701819308 -0.000365884965916542 -0.0755939441704918 -0.0035342234853989 0.104729469242352 0.00729644161492793 0.824777845835422 -0.745503783915677 -1.17691959840858 -0.739460607224388 1.00770215966388 -0.57460337552219 -0.99575536387752 -0.53101084910679 0.119548606659044 0.110651723834267 0.147036338447317 0.00362036688489532
"Rv2912c" -0.00010469315369818 -9.8029794111143e-05 0.000409809768165673 -0.000453939798017198 0.212220796629487 0.851303939491111 -0.271408203217901 0.512135662515881 3.63412251805237 0.847472508454098 2.80287416998665 1.57867655833192 4.01687006376014 1.92568009751064 2.29520099454466 2.45090865783808 0.247450346921408 0.830543360830895 -0.405578146458908 0.332780043686649
"Rv2913c" -5.67015215653287e-06 -3.87126008827223e-05 7.09983194360382e-05 -0.000114879727169878 -0.0246098904523224 0.71572815624903 -0.327012339957179 0.0288923675819027 3.97886860003595 1.14031273897479 3.57607061087923 1.44176098885959 3.95615525910081 2.20958336911028 3.07838647397941 1.94879761054855 -0.00916331847037395 0.5546166580033 -0.277255092811076 0.0106904234523429
"Rv2914c" 0.000270859480588251 0.000254517932341047 -0.00010160933359141 -0.000259800416705793 -0.153253975985599 0.283999841193872 -0.180902795820158 0.00287665934174838 0.252644659924904 -0.877597741316714 -0.339229662122309 0.389235329927807 -0.0139291201600354 -0.631693256465934 -0.487252466441545 0.495352091992363 -0.225512006503283 0.185245188433623 -0.130407360127316 0.00147721448966099
"Rv2915c" 0.000322222910575595 -0.00046839714252386 -8.01867881101402e-05 -6.31494977023292e-05 -0.173611840337428 0.335675109976442 0.014313558905841 0.0313349816662631 1.22452273589232 -0.887394628556623 0.261029437773415 0.66430010188863 0.855936044975106 -0.284285574901418 0.321586595177136 0.9113197529724 -0.294785660511069 0.47017021172262 0.0510281375768631 0.00539633401123013
"Rv2916c" -8.56508199564489e-05 -0.000563954853619542 -0.000861173006510167 9.13180921274395e-06 0.0555815400989412 0.222455944004491 0.0389073151833995 0.000511006877271107 1.68766738348113 -0.22634522743742 0.394780136770949 1.55967611201371 1.79442187365853 0.207410697361159 0.658612430429397 1.56405923033699 0.0806626350572054 0.373910084120957 0.231538289317935 4.03447472217148e-05
"Rv2917" 0.000152655758867169 -0.00103205918857952 -0.000437675564830246 -7.43341493455421e-05 -0.583062693142991 0.312442334045258 0.163593601834689 0.00455671736008992 -0.847287910637186 -0.930201932153067 -0.576687282706728 -0.956140749339874 -1.63688224942406 -0.187933962755437 -0.204550039124859 -0.865464057834162 -0.59968591143642 0.518447434113572 0.306662661907248 0.0013301205031231
"Rv2918c" 0.000103041367258114 0.000331130192553747 0.000361909955694972 0.000251861562792002 0.0444655657835675 -0.204065336506662 -0.317806802803463 -1.57925902143615e-05 -1.84266988369072 -0.159940349811741 0.732766002188826 -0.444303301977748 -1.8480096546039 -0.529259041374576 0.241257788982222 -0.519138024908598 0.00163928751536701 -0.301087646112218 -0.433950064243986 -0.000981374162417761
"Rv2919c" 0.000435848803940513 0.000446505416485073 0.000892844973987903 0.0643197574027035 0.0355369757160135 -0.0239520500177309 -0.334179951947297 0.00584193996576622 -0.734196085183719 0.212868233129262 1.63558425253791 0.719705883442024 -0.876545175525102 0.0283920939327913 1.05457027904374 0.391504571642808 -0.113112091975228 -0.146890350675134 -0.521561575235704 -0.0153671902146683
"Rv2920c" 0.000543145238655329 0.00307312583193201 0.000352236518122923 -2.32840762854465e-05 -0.0237863265065214 -0.243937484089967 -0.0314894506534472 6.73369372101298e-05 -0.0998580093136811 0.86689491282456 1.36138721289008 0.755901014417441 -0.220272235964391 0.36280292234687 1.23425348760433 0.761664397644822 -0.10539106407514 -0.452581554457672 -0.12028311671057 6.36381390124552e-05
"Rv2921c" -5.51175361054605e-05 0.00031663731647411 -0.000371692661326045 -6.7141711864624e-05 -0.0565707556034675 -0.804222389368886 -0.748088711180249 -0.00541597529465317 -0.182768610476058 0.378524421823234 0.0532774689277547 -1.33226365669722 -0.227490875845145 -0.582558846868879 -0.580826073859478 -1.37519954382891 -0.033574933759025 -0.879349814619469 -0.577357354735747 -0.00052756951268554
"Rv2922A" -1.27920973984295e-05 4.73334747661747e-05 -0.000191738572897425 0.00191093905608443 -0.0919110187134291 -0.106448634633399 -0.062401570882566 -0.00498632727632962 0.0935135286884973 0.0610802590326854 -0.23246760587927 -0.152020255455412 -0.0081277676897093 -0.150978428738605 -0.191906797460238 -0.526350052290528 -0.0654037575873984 -0.112470103718094 0.0310383394849071 -0.00847955120003816
"Rv2922c" 4.00101831616236e-05 -0.000196351534862408 -0.00032569065282898 -1.33827396107258e-05 -0.0801594251946256 0.310904498473763 0.110269170888781 0.0066148688419958 -0.018533245073904 -0.832377366841572 -0.685071827945537 -0.113256652513828 -0.122524204195342 -0.401356886216896 -0.429794450361217 -0.0350370256383105 -0.0860582421384463 0.356518185994538 0.224614284052282 0.00103674947974033
"Rv2923c" 8.04823348798271e-06 -0.000288718714303195 0.000605446023996982 0.0283704264212377 0.0190976860777421 0.232323510652806 -0.202460184160607 -0.0435089670683988 -0.290963301162979 -1.06644089403535 -0.0547965144688243 -0.322492503734814 -0.276232516095249 -0.594467883308015 -0.499644540086982 -1.12385336007328 0.0131553010789488 0.302047835595099 -0.365512064152673 -0.247527330560826
"Rv2924c" 0.000369504583846337 0.00023789609740831 -0.000532214263921383 0.000238116740176631 0.148870878598076 -0.381249281805404 -0.191257369411495 -0.0061466465419136 -0.520018926490956 0.231724663960837 -0.283736284702375 -1.05290943007325 -0.483502389651493 -0.295182500944495 -0.32598486136076 -1.19423984844955 0.0318830138341287 -0.426534290443978 -0.0372248034707955 -0.00214387628050689
"Rv2925c" 0.000148717202502341 0.00019599385435832 0.0003019766214069 0.000633486371722977 0.445135178417052 -0.342958875374759 -0.383651187641602 -0.00699954398941323 0.252082245967356 1.25370135791269 1.020711477072 0.661460541593174 0.668483539026577 0.774096964775565 0.459188201154914 0.427932880884827 0.317253772525557 -0.399085190433591 -0.485116346812788 -0.00479304089141067
"Rv2926c" 0.000113219047894938 0.000202481224537387 0.000158409455084537 0.000149355966835787 -0.153617558496119 -0.0169563071407679 -0.384695368975189 -0.099766582828615 0.704531052801432 1.75823828492224 1.22635709929975 1.32381970007738 0.464498234531518 1.63561691958472 0.722098742038372 0.91875856128415 -0.18676321370043 -0.0963710750378412 -0.433237010871992 -0.0207040678380401
"Rv2927c" 0.000101595368722842 0.000104861602800109 6.71504694560021e-05 0.000306717747970908 -1.06772738976604 -0.391438762873202 -0.610772025607479 -0.0355296588317056 0.761084905831058 0.350671204397189 -1.22526325186052 1.1663440074336 -0.479527037927448 -0.170341663429027 -1.96687912056432 0.777706924262497 -1.05568756200615 -0.400967936720472 -0.585214876555366 -0.0117229141008046
"Rv2928" -8.54140490662749e-05 -0.000199503539733435 2.07406320123452e-05 0.000169284815612311 -0.475004013813284 -0.139244878014464 -0.470512893232811 -0.0301157033029976 -0.498090913005784 -1.50536748569353 -1.69876739883532 -0.531172695873114 -0.986430771214808 -1.58162834559796 -2.23880353059965 -0.821574629633823 -0.374003982860966 -0.0474419248851262 -0.44622450437769 -0.00727500427736599
"Rv2929" -0.000171956227353893 0.000196008672200217 9.17092971382533e-05 0.000177710478145538 -0.592111359392927 -0.0330500947154726 -0.218626238634913 0.015404252255481 0.144760252004604 -0.282511140131288 -1.30383834948825 -0.460324776064528 -0.393721899657219 -0.452223769389666 -1.62411585736698 -0.331185592337865 -0.394294402340277 -0.106594154849598 -0.245264231802707 0.00196729949207833
"Rv2930" 0.000111590397987857 -4.76860671289125e-05 0.000166813618391857 -5.51566779972561e-05 0.625269099840079 0.545239945607872 1.05367530170085 0.00816861932077029 0.00550065103302935 1.7005507522288 0.991799768190934 -0.802717125449392 0.622822736805033 2.37016529344593 2.01544263305198 -0.680847298688118 0.435889279628435 0.508222132146423 0.85621487816298 0.00183454503387549
"Rv2931" 0.000219967327124009 -9.23072777167239e-05 0.000135728874563884 -0.000189384246866407 0.282924197574988 0.654975953417299 1.2529366264689 0.0144573249222745 -1.13240948599219 -0.596219336990368 -0.969712963230167 -1.79366889458228 -0.995988715224386 0.17913197697796 0.236505734147117 -1.57169310750163 0.102852112194121 0.646604667372059 1.08027989502852 0.0040199191087073
"Rv2932" 0.000179366779493598 -0.000118357211829203 0.000274636949146574 3.36381037173738e-05 0.847230148771012 0.0948879172713971 0.0533206595175991 0.0035218932462716 -2.50414136786829 -2.7745046190485 -2.74374338862653 -2.51545511871944 -1.753394010065 -2.56194215884778 -2.86195685501453 -2.4819059661196 0.502681527008872 0.144021327101629 -0.0734098205583337 0.000575835761100529
"Rv2933" 0.000116964690592485 -0.000149368616575723 0.000255043773863932 -0.000230639775130948 1.0275067042696 0.35864760623337 -0.469610619668441 0.0107125832572689 -3.34406823980584 -3.7541626509447 -3.27468719705151 -3.60090939823702 -2.32684659057432 -3.17668600814367 -4.01299776885013 -3.37620522482882 0.704514901658868 0.395502259221505 -0.533114276714957 0.00380398137615331
